drug_id,prot_id,affinity
CHEMBL1095627,P08581,10.401029995999998
CHEMBL1973937,Q9P1W9,11.900000875
CHEMBL1968705,P42679,11.800000504
CHEMBL1870106,P34947,11.500000186
CHEMBL2006836,P53778,11.300000237
CHEMBL2007592,P43405,11.900000875
CHEMBL49120,P21802,11.961539434
CHEMBL1233887,P36888,11.599999679
CHEMBL1969664,Q13153,11.1
CHEMBL322066,P00533,11.86853041
CHEMBL1984044,Q9Y243,11.1
CHEMBL1965131,O95819,11.999998417
CHEMBL1971186,O95819,11.800000504
CHEMBL1984842,Q04912,11.500000186
CHEMBL1975927,P52333,12.499996913
CHEMBL1091356,P06241,10.401029995999998
CHEMBL1991395,Q16644,11.1
CHEMBL211378,Q8TDC3,11.1
CHEMBL1996780,P68400,11.300000237
CHEMBL1969372,P24941,11.200000128
CHEMBL231209,O14757,11.200000128
CHEMBL1993424,Q9HAZ1,13.1
CHEMBL94678,P35968,13.821246399
CHEMBL1994693,Q05513,11.200000128
CHEMBL1990904,P43405,11.900000875
CHEMBL1992555,P05129,11.200000128
CHEMBL1987009,P07948,11.900000875
CHEMBL1967560,P15735,11.400000202
CHEMBL2001485,P51812,11.999998417
CHEMBL1968705,P43405,11.900000875
CHEMBL2004871,O95819,11.500000186
CHEMBL220057,P12931,11.999998417
CHEMBL2004365,Q13627,11.699999383
CHEMBL178737,Q13188,11.200000128
CHEMBL1972840,P11362,11.400000202
CHEMBL1979577,Q13627,11.300000237
CHEMBL2178352,P17252,11.273925197
CHEMBL1985406,Q9H2X6,11.599999679
CHEMBL1975900,Q9HBY8,12.399997603
CHEMBL1081312,P17612,12.199999035
CHEMBL1986499,O43293,12.899998135
CHEMBL1994830,Q16288,11.999998417
CHEMBL2007559,O14757,11.599999679
CHEMBL1973483,P15735,11.400000202
CHEMBL411351,Q02156,10.923908741
CHEMBL1986499,Q16513,12.299998172
CHEMBL1970913,Q7L7X3,11.1
CHEMBL1983006,Q13188,11.599999679
CHEMBL135970,Q15139,10.777780705
CHEMBL1958401,O00444,11.500000186
CHEMBL1375418,P30530,11.800000504
CHEMBL1979773,Q13627,11.800000504
CHEMBL1995211,Q7L7X3,11.599999679
CHEMBL539474,Q96GD4,11.999998417
CHEMBL2006836,Q13627,11.599999679
CHEMBL1964937,P17612,13.000008766
CHEMBL52387,Q9UEE5,11.500000186
CHEMBL1974416,Q13188,12.299998172
CHEMBL1986177,P08581,11.699999383
CHEMBL2006715,Q12851,11.999998417
CHEMBL1992740,P11362,11.400000202
CHEMBL1984206,Q13131,11.1
CHEMBL1973142,Q9HAZ1,13.200015437
CHEMBL2007296,Q96GD4,11.300000237
CHEMBL1977128,O75116,11.599999679
CHEMBL246970,P35968,11.200000128
CHEMBL220057,Q8N4C8,11.200000128
CHEMBL590109,P24723,13.108773924
CHEMBL1975208,P51955,11.1
CHEMBL207253,Q9Y243,11.1
CHEMBL1999714,P22607,11.800000504
CHEMBL1999811,P51617,12.399997603
CHEMBL1967336,Q16288,11.599999679
CHEMBL1258913,O96013,12.441988603
CHEMBL1991674,P04626,12.1
CHEMBL2003286,Q16644,11.1
CHEMBL1993722,Q9H2G2,11.1
CHEMBL1964307,O75116,12.699997654
CHEMBL1996111,P53778,11.300000237
CHEMBL2001920,Q9HBY8,11.800000504
CHEMBL234085,P05129,11.500000186
CHEMBL1996234,Q7KZI7,11.800000504
CHEMBL1978200,Q13555,11.300000237
CHEMBL1984432,O15111,11.500000186
CHEMBL1992306,Q96PF2,11.900000875
CHEMBL1996646,P11309,11.800000504
CHEMBL1978271,Q13627,11.800000504
CHEMBL2003682,Q9HAZ1,13.99997427
CHEMBL208637,P29317,11.599999679
CHEMBL271381,O15075,11.1
CHEMBL1802358,P11309,11.821366736
CHEMBL2002323,Q9Y243,11.1
CHEMBL1682540,Q9Y6M4,11.900000875
CHEMBL1972346,P53779,13.399988938
CHEMBL1983932,P45984,11.500000186
CHEMBL1976093,Q16644,11.1
CHEMBL560813,P06213,11.400000202
CHEMBL1975138,O43781,11.300000237
CHEMBL1975503,Q13464,11.000000142
CHEMBL1985491,P35968,13.600038134
CHEMBL207815,P22694,11.1
CHEMBL2001257,Q9UM73,11.699999383
CHEMBL1969301,P04626,11.900000875
CHEMBL1967878,Q8IW41,11.900000875
CHEMBL2006715,P07948,13.899970733
CHEMBL1973540,Q15303,11.500000186
CHEMBL28657,Q04759,10.497940009
CHEMBL2005899,P42685,11.699999383
CHEMBL1975256,P08922,11.800000504
CHEMBL1978200,P29317,12.199999035
CHEMBL1977346,P41743,11.400000202
CHEMBL2004447,P35916,11.300000237
CHEMBL386760,P06239,15.32184875
CHEMBL1164265,Q9UM73,14.072707636
CHEMBL2003341,P22607,11.800000504
CHEMBL1972659,Q13555,11.300000237
CHEMBL1997025,P49840,11.200000128
CHEMBL28509,P24723,11.020818754
CHEMBL2007421,Q04759,12.399997603
CHEMBL2000934,Q9HAZ1,12.699997654
CHEMBL598626,Q16539,11.923908741
CHEMBL1981410,Q13237,11.900000875
CHEMBL1987359,P27448,11.300000237
CHEMBL1975900,P07949,11.999998417
CHEMBL1968705,Q96SB4,11.200000128
CHEMBL44,P43405,10.508935393
CHEMBL1977135,Q9Y6M4,11.300000237
CHEMBL1970203,Q9UEE5,11.500000186
CHEMBL2005375,Q9UM73,11.900000875
CHEMBL1971534,O14965,10.300000031
CHEMBL1968590,P30530,11.800000504
CHEMBL1090356,P28482,11.200000128
CHEMBL1967564,Q7KZI7,11.200000128
CHEMBL1982167,P35968,11.200000128
CHEMBL1978195,P09619,11.800000504
CHEMBL1999484,Q13627,13.299970641
CHEMBL1990482,P07948,11.900000875
CHEMBL1982465,O95819,12.1
CHEMBL1981782,Q9Y6M4,11.599999679
CHEMBL1976936,Q9UEE5,13.299970641
CHEMBL1990904,Q9Y243,11.1
CHEMBL80619,Q02156,10.702059991
CHEMBL1969502,P28482,12.699997654
CHEMBL79004,Q15139,10.702059991
CHEMBL1984044,P35968,11.400000202
CHEMBL1991078,P24941,13.99997427
CHEMBL115220,P49841,11.1
CHEMBL1964307,Q15303,11.500000186
CHEMBL1997275,Q9HAZ1,12.199999035
CHEMBL1972152,Q13188,11.200000128
CHEMBL1968070,P06493,11.900000875
CHEMBL365598,Q15139,13.196910013
CHEMBL259922,P43405,11.420743466
CHEMBL2002736,P11309,11.300000237
CHEMBL2003689,P51812,11.500000186
CHEMBL2004716,P08581,13.000008766
CHEMBL1271533,P54646,12.757577319
CHEMBL1974702,P08922,11.800000504
CHEMBL1973808,P49137,11.200000128
CHEMBL1977148,Q14680,11.900000875
CHEMBL1970806,P51955,11.1
CHEMBL1966836,P00519,12.799991797
CHEMBL2006567,O43293,11.999998417
CHEMBL1271533,Q15418,12.058607315
CHEMBL1997872,P22607,11.800000504
CHEMBL248757,P45984,11.500000186
CHEMBL1971534,Q06418,10.200000019
CHEMBL387971,P06241,12.199999035
CHEMBL1970074,O00418,11.500000186
CHEMBL1987007,O14965,11.900000875
CHEMBL1975787,P49137,11.400000202
CHEMBL312676,Q05513,10.702059991
CHEMBL1970189,Q15303,11.500000186
CHEMBL1973395,P52333,13.299970641
CHEMBL223460,Q8TDC3,12.499996913
CHEMBL2004716,P15735,11.900000875
CHEMBL1966279,Q7L7X3,11.1
CHEMBL436817,P00533,11.171333752
CHEMBL116070,O14757,11.200000128
CHEMBL1994938,Q14012,11.400000202
CHEMBL1977346,P27448,11.300000237
CHEMBL2004892,O00311,12.1
CHEMBL246970,O14757,11.200000128
CHEMBL1987533,Q9NR20,11.200000128
CHEMBL1974480,P52333,11.599999679
CHEMBL1997623,Q05513,11.200000128
CHEMBL1967531,Q86V86,11.200000128
CHEMBL1974664,O75116,11.200000128
CHEMBL231209,Q8NE63,12.499996913
CHEMBL231568,P06239,12.043095149
CHEMBL1997041,Q9UHD2,10.400000029
CHEMBL411903,P04626,11.900000875
CHEMBL1992645,P08581,11.599999679
CHEMBL1994241,P07948,11.900000875
CHEMBL1994241,P49840,12.599996932
CHEMBL338449,P22694,10.652841969
CHEMBL1992740,P05129,11.200000128
CHEMBL422897,P51451,11.900000875
CHEMBL1997335,Q13627,13.200015437
CHEMBL485556,O15264,11.200000128
CHEMBL526133,P12931,11.800000504
CHEMBL259922,P53667,11.1
CHEMBL1973098,P07948,11.900000875
CHEMBL379835,P27448,11.300000237
CHEMBL1996587,O14757,11.200000128
CHEMBL1984367,P15735,11.400000202
CHEMBL1991577,O14920,11.599999679
CHEMBL1966722,Q9H2X6,11.599999679
CHEMBL2003817,P00519,12.299998172
CHEMBL1978166,P07333,13.500007822
CHEMBL1241473,P06213,14.299970641
CHEMBL1991429,P51955,12.399997603
CHEMBL1982874,P17948,12.499996913
CHEMBL102346,P22694,10.622878745
CHEMBL1996176,P06239,11.500000186
CHEMBL207037,O43741,11.1
CHEMBL1974875,P09619,10.200000019
CHEMBL1972659,P51957,11.300000237
CHEMBL1995832,Q16644,11.1
CHEMBL1986781,Q9NR20,11.200000128
CHEMBL2003420,P51812,11.200000128
CHEMBL1979516,P51812,11.400000202
CHEMBL262623,P49760,11.400000202
CHEMBL1996791,P51955,11.1
CHEMBL1983945,Q9HAZ1,13.200015437
CHEMBL1990583,Q08881,11.900000875
CHEMBL1992634,P06493,12.499996913
CHEMBL1978267,P06241,11.300000237
CHEMBL1993584,P30530,11.800000504
CHEMBL1989267,O43293,11.400000202
CHEMBL1242845,P48736,12.070616222
CHEMBL1986781,Q13976,11.800000504
CHEMBL1972142,Q9H2G2,11.200000128
CHEMBL2002446,Q96PF2,11.900000875
CHEMBL1964718,O43293,10.300000031
CHEMBL475817,P53350,10.622878745
CHEMBL271381,O15530,11.500000186
CHEMBL272453,Q14289,11.900000875
CHEMBL1974310,P49137,11.200000128
CHEMBL1254007,P12931,11.1
CHEMBL2003482,P35968,11.200000128
CHEMBL1983268,P45984,11.500000186
CHEMBL101311,Q16620,11.599999679
CHEMBL310179,P17252,10.702059991
CHEMBL1929238,P54760,11.160480747
CHEMBL1973211,P24941,11.200000128
CHEMBL1971029,P29317,11.999998417
CHEMBL1086736,Q9NWZ3,12.058607315
CHEMBL1977814,P51955,11.300000237
CHEMBL1998121,Q12851,11.300000237
CHEMBL1242977,P45984,11.196910013
CHEMBL289959,Q9BWU1,10.1
CHEMBL1968406,P41743,11.400000202
CHEMBL1983640,P50750,11.900000875
CHEMBL1999931,P43405,13.000008766
CHEMBL2046643,P04049,11.798970004
CHEMBL2004615,O15075,11.1
CHEMBL1993941,P15735,11.400000202
CHEMBL2004447,P00533,11.800000504
CHEMBL230654,Q9UQM7,10.497940009
CHEMBL1973937,O94806,11.599999679
CHEMBL1988370,P53350,11.200000128
CHEMBL1084546,O00444,12.299998172
CHEMBL1970203,Q06418,11.800000504
CHEMBL2004072,O96017,11.1
CHEMBL1990496,Q13153,11.1
CHEMBL1986597,Q9HAZ1,12.299998172
CHEMBL519113,Q15418,10.401029995999998
CHEMBL1965351,O14757,11.200000128
CHEMBL1979577,Q96RG2,12.499996913
CHEMBL178737,P41743,11.400000202
CHEMBL1983393,Q9HAZ1,12.199999035
CHEMBL1997597,O95819,11.200000128
CHEMBL57347,Q05513,10.757577319
CHEMBL2205766,P49759,11.1
CHEMBL1979773,P11362,11.500000186
CHEMBL44137,P05771,10.1
CHEMBL1994693,O15075,11.1
CHEMBL1966524,P06241,12.199999035
CHEMBL1823221,P10721,11.401029996
CHEMBL41783,Q9H2G2,11.1
CHEMBL2005112,Q96KB5,11.1
CHEMBL1977681,P53778,11.300000237
CHEMBL1998829,P68400,11.300000237
CHEMBL1993413,Q14164,11.599999679
CHEMBL378627,P29597,11.810623451
CHEMBL1969879,P49840,11.200000128
CHEMBL1242567,P42336,11.887812396
CHEMBL104264,Q9HCP0,10.516801225999998
CHEMBL1985311,O96017,11.1
CHEMBL2001641,Q8IU85,10.700000074999998
CHEMBL1998253,P06239,11.300000237
CHEMBL2000832,Q7L7X3,13.299970641
CHEMBL1738758,P11802,11.1
CHEMBL196363,P53350,11.200000128
CHEMBL1969523,Q96PF2,12.899998135
CHEMBL2004025,P17948,11.500000186
CHEMBL2007421,P07949,13.500007822
CHEMBL1997623,P35916,12.699997654
CHEMBL231209,P00519,12.299998172
CHEMBL1375418,O75116,11.200000128
CHEMBL1970903,O60674,11.900000875
CHEMBL1994526,Q13464,14.798970004
CHEMBL1972152,P49137,11.200000128
CHEMBL2000801,Q9Y6M4,11.300000237
CHEMBL2000029,Q06187,11.300000237
CHEMBL207037,P45984,11.1
CHEMBL1983348,P08581,11.699999383
CHEMBL1982610,P51817,11.900000875
CHEMBL1980802,P07333,12.899998135
CHEMBL1964441,P11309,11.300000237
CHEMBL539474,P49137,12.699997654
CHEMBL1965910,P05129,11.200000128
CHEMBL362558,Q15759,10.798970004
CHEMBL1986781,Q9H3Y6,11.900000875
CHEMBL2000114,Q9NWZ3,11.800000504
CHEMBL17370,Q16620,11.400000202
CHEMBL2001288,P35916,11.300000237
CHEMBL351291,Q15139,11.1
CHEMBL274064,Q13464,11.1
CHEMBL2002240,Q13555,11.300000237
CHEMBL1989646,O14965,11.900000875
CHEMBL2002105,Q05397,10.800000069
CHEMBL2001613,Q9UM73,10.200000019
CHEMBL1991846,P04629,11.699999383
CHEMBL1979057,P53667,11.1
CHEMBL1985074,Q14012,11.400000202
CHEMBL1991429,Q9Y243,11.1
CHEMBL1997872,O94806,11.1
CHEMBL504950,P31751,11.200000128
CHEMBL2000433,Q13131,11.1
CHEMBL1982660,P07948,11.900000875
CHEMBL103055,P06493,12.719788758
CHEMBL1989265,P68400,11.300000237
CHEMBL1979176,Q13464,11.1
CHEMBL1985367,P36507,11.599999679
CHEMBL387971,O96017,11.599999679
CHEMBL1230122,P17948,12.499996913
CHEMBL1983575,Q02750,14.1
CHEMBL269538,P05129,9.702059991
CHEMBL1983025,Q9H2G2,12.299998172
CHEMBL2006188,O95819,11.1
CHEMBL226403,Q16288,11.999998417
CHEMBL1971943,Q13555,11.599999679
CHEMBL1991434,Q9NWZ3,11.1
CHEMBL1991674,P10721,11.699999383
CHEMBL2003341,P49760,11.200000128
CHEMBL1990821,Q15303,11.500000186
CHEMBL210963,P35968,11.175305061
CHEMBL1992796,P24941,11.200000128
CHEMBL219722,P68400,11.300000237
CHEMBL1967336,P16234,11.699999383
CHEMBL1969537,P07333,11.699999383
CHEMBL1976090,Q9H2G2,12.1
CHEMBL1997846,Q7L7X3,11.300000237
CHEMBL2000029,P08581,12.399997603
CHEMBL1976455,O15530,11.500000186
CHEMBL1375640,P51451,11.900000875
CHEMBL597754,P23458,11.1
CHEMBL1978562,P04629,12.199999035
CHEMBL1988141,P45984,12.499996913
CHEMBL1976872,P36888,10.700000074999998
CHEMBL1993584,Q13627,11.800000504
CHEMBL2007372,P68400,11.300000237
CHEMBL1970314,P12931,11.800000504
CHEMBL1974617,Q9UHD2,10.400000029
CHEMBL1967336,Q7L7X3,11.300000237
CHEMBL2007002,Q12851,12.599996932
CHEMBL1084546,Q13237,11.900000875
CHEMBL1971430,O00444,11.500000186
CHEMBL2171124,P51957,11.953251986
CHEMBL377383,Q9P1W9,11.92693642
CHEMBL1989708,P17612,11.300000165
CHEMBL1983111,P06213,13.699980365
CHEMBL220057,Q9Y243,11.200000128
CHEMBL1969301,P07948,11.900000875
CHEMBL223367,Q13153,11.1
CHEMBL1972568,P48729,11.300000237
CHEMBL1981079,Q9UEE5,12.899998135
CHEMBL1973138,Q5S007,11.699999383
CHEMBL1976936,Q13627,14.400162274
CHEMBL2006933,O15111,11.500000186
CHEMBL2005475,O60674,11.900000875
CHEMBL1978167,Q9HAZ1,12.499996913
CHEMBL2007064,P07949,13.299970641
CHEMBL1987009,Q9H3Y6,11.900000875
CHEMBL574588,P48730,11.1
CHEMBL1997759,Q15303,11.500000186
CHEMBL1996923,P53778,11.300000237
CHEMBL1986186,P15735,11.400000202
CHEMBL482767,P48729,11.400000202
CHEMBL260092,P08069,12.1
CHEMBL363648,P00519,12.299998172
CHEMBL422897,P41743,11.400000202
CHEMBL1995448,P35916,11.300000237
CHEMBL38380,P22607,11.800000504
CHEMBL244378,Q00535,13.200015437
CHEMBL1982135,P51817,12.199999035
CHEMBL1992740,O14757,11.200000128
CHEMBL1682346,Q16620,11.400000202
CHEMBL1980144,Q9Y4K4,12.799991797
CHEMBL1999496,Q00535,11.1
CHEMBL1980391,P49840,13.399988938
CHEMBL1994074,Q8TDC3,11.400000202
CHEMBL1996931,Q9Y6M4,11.300000237
CHEMBL1968380,P48729,11.300000237
CHEMBL1986970,P30530,11.800000504
CHEMBL2005375,Q9H4B4,13.99997427
CHEMBL120077,P49840,10.986056648
CHEMBL1993584,O14965,11.900000875
CHEMBL2002240,Q9NR20,11.200000128
CHEMBL243518,O75116,11.200000128
CHEMBL1969049,P36888,11.699999383
CHEMBL1974664,P07948,13.699980365
CHEMBL1990415,Q9H2G2,11.1
CHEMBL1977374,Q7KZI7,11.200000128
CHEMBL1969301,Q9HBH9,11.1
CHEMBL1993166,P11309,12.699997654
CHEMBL1979516,Q12851,12.899998135
CHEMBL1992555,P51617,11.200000128
CHEMBL1984586,P07949,11.999998417
CHEMBL1969126,P07333,11.699999383
CHEMBL1972119,O96013,11.400000202
CHEMBL1969537,P51957,11.800000504
CHEMBL2002726,P07949,11.999998417
CHEMBL1976455,Q05655,11.300000237
CHEMBL375284,P10721,11.999998417
CHEMBL195218,P17948,13.1
CHEMBL1982874,Q9HCP0,11.300000237
CHEMBL1993374,P06241,11.300000237
CHEMBL296586,P53778,11.300000237
CHEMBL1980489,O00311,11.999998417
CHEMBL1979554,P52333,11.900000875
CHEMBL1977346,Q13237,11.900000875
CHEMBL370100,P24723,9.978480976
CHEMBL1979970,P30530,11.800000504
CHEMBL553824,Q05655,10.622878745
CHEMBL1981410,O15075,11.1
CHEMBL50894,Q13627,11.500000186
CHEMBL1988608,Q5VT25,13.1
CHEMBL81838,P67870,10.702059991
CHEMBL1979577,Q9BZL6,11.599999679
CHEMBL1972462,Q9UQM7,11.500000186
CHEMBL246970,Q00535,11.699999383
CHEMBL1974288,P07948,11.900000875
CHEMBL39504,P41743,11.497940009
CHEMBL1995172,P51957,11.300000237
CHEMBL275224,P05771,10.702059991
CHEMBL1976240,Q9UEE5,11.500000186
CHEMBL1983715,P51955,12.599996932
CHEMBL1997759,O15264,12.699997654
CHEMBL1983589,O75116,14.600312917
CHEMBL231209,Q14012,11.400000202
CHEMBL1991138,Q9H2X6,11.599999679
CHEMBL1984162,P42679,12.1
CHEMBL1738758,P08581,11.1
CHEMBL1992363,P48729,11.900000875
CHEMBL1973793,P45984,11.500000186
CHEMBL412142,O96013,11.400000202
CHEMBL1988387,P05129,11.200000128
CHEMBL2007002,P42685,11.699999383
CHEMBL1985566,Q08881,11.900000875
CHEMBL81229,P05771,10.702059991
CHEMBL1870106,P07333,11.699999383
CHEMBL151546,Q05655,10.336572006
CHEMBL223460,Q13627,11.200000119
CHEMBL98721,Q15139,10.32184875
CHEMBL1969042,P31749,11.200000128
CHEMBL2007559,P36507,11.500000186
CHEMBL2007559,P52333,11.400000202
CHEMBL1969523,P45984,11.699999383
CHEMBL422897,O00418,11.500000186
CHEMBL183844,O15264,11.200000128
CHEMBL83790,Q15139,14.757577319
CHEMBL2003456,Q96GD4,11.900000875
CHEMBL1971649,P53667,11.1
CHEMBL2004637,Q9UM73,11.599999679
CHEMBL1970913,O15530,11.500000186
CHEMBL1976093,P07332,11.800000504
CHEMBL1965570,P30530,13.299970641
CHEMBL1975490,Q13188,11.200000128
CHEMBL1971943,Q13627,12.1
CHEMBL597592,P35968,12.807743929
CHEMBL267941,P05771,9.401029995999998
CHEMBL2347053,P11362,14.020818754
CHEMBL1971649,P17948,13.200015437
CHEMBL1997872,Q06418,11.800000504
CHEMBL1981782,P16591,11.900000875
CHEMBL226471,Q8N4C8,12.699997654
CHEMBL223460,P36888,11.399999692
CHEMBL2312654,O96013,11.342603971
CHEMBL2007151,P24941,11.200000128
CHEMBL2006785,O00444,11.500000186
CHEMBL1969735,Q06187,11.999998417
CHEMBL2004892,Q13976,11.800000504
CHEMBL1990821,P08581,11.599999679
CHEMBL2001584,P00519,11.699999383
CHEMBL2004771,P51812,11.200000128
CHEMBL237570,P00519,10.622878745
CHEMBL112346,P24723,11.641513236
CHEMBL1969126,O15264,11.200000128
CHEMBL377383,P17612,11.212469432
CHEMBL1992740,P48730,11.200000128
CHEMBL2005718,O00311,15.1
CHEMBL1993243,Q9HBY8,11.1
CHEMBL394790,P00519,12.299998172
CHEMBL1984367,Q9HCP0,11.300000237
CHEMBL461876,Q5S007,14.200179498
CHEMBL1788116,P49137,11.1
CHEMBL226471,Q9HBY8,11.1
CHEMBL2000832,P22607,11.800000504
CHEMBL363648,O96013,11.400000202
CHEMBL2002479,Q7L7X3,11.599999679
CHEMBL210032,P22694,11.224938737
CHEMBL296682,P49841,11.702059991
CHEMBL8095,P17252,10.1
CHEMBL1991285,O75582,11.800000504
CHEMBL2005548,O43293,11.999998417
CHEMBL1995172,Q9H2X6,11.599999679
CHEMBL2004716,P49840,11.200000128
CHEMBL1976196,P17612,11.999998417
CHEMBL1984586,P53778,11.300000237
CHEMBL1965423,Q8N4C8,12.299998172
CHEMBL1998110,Q16288,11.599999679
CHEMBL1972183,O60674,12.499996913
CHEMBL1968590,P43405,11.900000875
CHEMBL207995,P28482,11.200000128
CHEMBL422897,P06239,11.500000186
CHEMBL1994724,P51817,11.800000504
CHEMBL1990912,O14965,11.900000875
CHEMBL1682346,P49840,13.000008766
CHEMBL1989029,Q9UEE5,11.500000186
CHEMBL1979933,O75116,11.400000202
CHEMBL1242476,P00533,12.784029655
CHEMBL2005186,P29317,11.599999679
CHEMBL1996831,P49840,11.200000128
CHEMBL535331,P27448,11.300000237
CHEMBL1682346,P45984,11.500000186
CHEMBL1990884,Q9Y6M4,11.300000237
CHEMBL1975900,O75582,13.899970733
CHEMBL2002322,Q00535,11.500000186
CHEMBL2006439,Q13976,12.199999035
CHEMBL2006188,Q13188,11.200000128
CHEMBL2007559,P16234,11.699999383
CHEMBL1974457,P06239,11.699999383
CHEMBL299368,P24723,10.608638306
CHEMBL1241588,P42336,11.757577319
CHEMBL183844,Q05513,11.200000128
CHEMBL2006299,Q04912,11.500000186
CHEMBL1965988,Q05655,11.300000237
CHEMBL478629,P35968,14.497940009
CHEMBL1982271,P11309,12.399997603
CHEMBL1992306,P51955,11.1
CHEMBL1975903,Q9UHD2,11.599999679
CHEMBL1997611,P11362,11.500000186
CHEMBL1999918,Q13131,12.299998172
CHEMBL1977604,Q9HBH9,11.1
CHEMBL1993722,O15111,11.500000186
CHEMBL1996390,Q14012,11.200000128
CHEMBL2004311,Q13557,11.300000237
CHEMBL1991782,O14757,10.300000031
CHEMBL1996979,O14965,11.900000875
CHEMBL1978656,Q9Y243,11.1
CHEMBL336961,P05129,11.200000128
CHEMBL1981133,P51812,12.899998135
CHEMBL412142,P07948,11.900000875
CHEMBL1979718,P22607,11.800000504
CHEMBL1972221,Q7L7X3,11.200000128
CHEMBL1983715,O14757,12.499996913
CHEMBL1970903,Q96GD4,12.299998172
CHEMBL1991395,Q13555,11.300000237
CHEMBL1999918,Q15303,11.500000186
CHEMBL1172957,P29323,11.1
CHEMBL245968,Q02763,10.985222268
CHEMBL196363,P45984,12.1
CHEMBL1969588,Q13554,12.1
CHEMBL2002726,Q8N4C8,13.399988938
CHEMBL1986530,P11362,11.400000202
CHEMBL1973720,P07949,11.800000504
CHEMBL1979176,P07948,11.900000875
CHEMBL1982563,O94806,12.299998172
CHEMBL1970083,P08581,12.599996932
CHEMBL1988805,Q9UHD2,11.599999679
CHEMBL1976134,Q7L7X3,11.300000237
CHEMBL95692,P12931,11.800000504
CHEMBL519982,P08581,14.36760624
CHEMBL1992922,P52333,12.499996913
CHEMBL1971227,O14965,12.1
CHEMBL2006188,Q9UEE5,11.500000186
CHEMBL1993424,Q9H3Y6,12.1
CHEMBL2312185,P17252,11.401029996
CHEMBL1651521,P35968,14.336572006
CHEMBL1970709,P35968,11.200000128
CHEMBL377383,P12931,11.810623451
CHEMBL2006450,Q14680,11.800000504
CHEMBL1972183,P68400,11.300000237
CHEMBL1996817,Q9NWZ3,13.899970733
CHEMBL2152252,P11362,11.543697499
CHEMBL1969156,P52333,10.900000053
CHEMBL1994321,P29317,13.1
CHEMBL1986869,P49760,11.200000128
CHEMBL394790,P48729,11.400000202
CHEMBL1997051,Q7L7X3,12.499996913
CHEMBL513846,P06213,11.400000202
CHEMBL1966279,Q9BZL6,11.1
CHEMBL2000354,O95819,12.399997603
CHEMBL453737,P21802,12.953871964
CHEMBL1971649,O00418,11.500000186
CHEMBL2006493,Q9BWU1,10.1
CHEMBL1997340,Q13554,11.200000128
CHEMBL1969879,P51451,11.900000875
CHEMBL1985406,Q9NWZ3,11.1
CHEMBL1977148,O15530,11.500000186
CHEMBL2332840,P35968,14.020818754
CHEMBL1988608,O96013,11.400000202
CHEMBL1985095,Q9H2G2,11.900000875
CHEMBL1972355,P00519,12.199999035
CHEMBL592030,P16234,11.800000504
CHEMBL1982135,Q96SB4,11.200000128
CHEMBL207995,P08581,11.599999679
CHEMBL1971021,P16591,11.900000875
CHEMBL336961,P12931,11.800000504
CHEMBL1966035,P51955,11.1
CHEMBL69129,Q15139,10.58148606
CHEMBL226403,P68400,12.299998172
CHEMBL520144,P24941,14.719788758
CHEMBL1973711,P07948,11.900000875
CHEMBL2006010,P06493,11.200000128
CHEMBL1971694,P53350,11.200000128
CHEMBL1975128,O95819,12.399997603
CHEMBL1996234,Q16288,11.999998417
CHEMBL1967302,P45983,11.599999679
CHEMBL475817,P54760,12.272630727
CHEMBL1990904,P53778,11.300000237
CHEMBL1990912,O00444,11.500000186
CHEMBL2002407,O15530,11.500000186
CHEMBL514499,O60674,11.999998417
CHEMBL1980253,O95819,13.8000571
CHEMBL38380,P06241,12.199999035
CHEMBL1682553,Q16513,12.299998172
CHEMBL1983923,Q86V86,11.200000128
CHEMBL421565,Q04759,12.32184875
CHEMBL1994241,P52333,12.499996913
CHEMBL1994938,P53778,11.300000237
CHEMBL2004871,O43293,11.999998417
CHEMBL2005886,P68400,11.300000237
CHEMBL2005828,Q14289,11.900000875
CHEMBL1999590,Q13554,11.200000128
CHEMBL1969588,P50750,13.1
